i, j, E, error
43, 59, -12.1123, 3.15662e-09
43, 60, -12.1123, 3.15662e-09
43, 61, -12.1123, 3.15662e-09
43, 62, -12.1123, 3.15662e-09
43, 63, -12.1123, 3.15662e-09
44, 0, -12.2076, 3.30951e-09
44, 1, -12.2076, 3.30951e-09
44, 2, -12.2076, 3.30951e-09
44, 3, -12.2076, 3.30951e-09
44, 4, -12.2076, 3.30951e-09
44, 5, -12.2076, 3.30951e-09
44, 6, -12.2076, 3.30951e-09
44, 7, -12.2076, 3.30951e-09
44, 8, -12.2076, 3.30951e-09
44, 9, -12.2076, 3.30951e-09
44, 10, -12.2076, 3.30951e-09
44, 11, -12.2076, 3.30951e-09
44, 12, -12.2076, 3.30951e-09
44, 13, -12.2076, 3.30951e-09
44, 14, -12.2076, 3.30951e-09
44, 15, -12.2076, 3.30951e-09
44, 16, -12.2076, 3.30951e-09
44, 17, -12.2076, 3.30951e-09
44, 18, -12.2076, 3.30951e-09
44, 19, -12.2076, 3.30951e-09
44, 20, -12.2076, 3.30951e-09
44, 21, -12.2076, 3.30951e-09
44, 22, -12.2076, 3.30951e-09
44, 23, -12.2076, 3.30951e-09
44, 24, -12.2076, 3.30951e-09
44, 25, -12.2076, 3.30951e-09
44, 26, -12.2076, 3.30951e-09
44, 27, -12.2076, 3.30951e-09
44, 28, -12.2076, 3.30951e-09
44, 29, -12.2076, 3.30951e-09
44, 30, -12.2076, 3.30951e-09
44, 31, -12.2076, 3.30951e-09
44, 32, -12.2076, 3.30951e-09
44, 33, -12.2076, 3.30951e-09
44, 34, -12.2076, 3.30951e-09
44, 35, -12.2076, 3.30951e-09
44, 36, -12.2076, 3.30951e-09
44, 37, -12.2076, 3.30951e-09
44, 38, -12.2076, 3.30951e-09
44, 39, -12.2076, 3.30951e-09
44, 40, -12.2076, 3.30951e-09
44, 41, -12.2076, 3.30951e-09
44, 42, -12.2076, 3.30951e-09
44, 43, -12.2076, 3.30951e-09
44, 44, -12.2076, 3.30951e-09
44, 45, -12.2076, 3.30951e-09
44, 46, -12.2076, 3.30951e-09
44, 47, -12.2076, 3.30951e-09
44, 48, -12.2076, 3.30951e-09
44, 49, -12.2076, 3.30951e-09
44, 50, -12.2076, 3.30951e-09
44, 51, -12.2076, 3.30951e-09
44, 52, -12.2076, 3.30951e-09
44, 53, -12.2076, 3.30951e-09
44, 54, -12.2076, 3.30951e-09
44, 55, -12.2076, 3.30951e-09
44, 56, -12.2076, 3.30951e-09
44, 57, -12.2076, 3.30951e-09
44, 58, -12.2076, 3.30951e-09
44, 59, -12.2076, 3.30951e-09
44, 60, -12.2076, 3.30951e-09
44, 61, -12.2076, 3.30951e-09
44, 62, -12.2076, 3.30951e-09
44, 63, -12.2076, 3.30951e-09
45, 0, -12.2988, 3.47796e-09
45, 1, -12.2988, 3.47796e-09
45, 2, -12.2988, 3.47796e-09
45, 3, -12.2988, 3.47796e-09
45, 4, -12.2988, 3.47796e-09
45, 5, -12.2988, 3.47796e-09
45, 6, -12.2988, 3.47796e-09
45, 7, -12.2988, 3.47796e-09
45, 8, -12.2988, 3.47796e-09
45, 9, -12.2988, 3.47796e-09
45, 10, -12.2988, 3.47796e-09
45, 11, -12.2988, 3.47796e-09
45, 12, -12.2988, 3.47796e-09
45, 13, -12.2988, 3.47796e-09
45, 14, -12.2988, 3.47796e-09
45, 15, -12.2988, 3.47796e-09
45, 16, -12.2988, 3.47796e-09
45, 17, -12.2988, 3.47796e-09
45, 18, -12.2988, 3.47796e-09
45, 19, -12.2988, 3.47796e-09
45, 20, -12.2988, 3.47796e-09
45, 21, -12.2988, 3.47796e-09
45, 22, -12.2988, 3.47796e-09
45, 23, -12.2988, 3.47796e-09
45, 24, -12.2988, 3.47796e-09
45, 25, -12.2988, 3.47796e-09
45, 26, -12.2988, 3.47796e-09
45, 27, -12.2988, 3.47796e-09
45, 28, -12.2988, 3.47796e-09
45, 29, -12.2988, 3.47796e-09
45, 30, -12.2988, 3.47796e-09
45, 31, -12.2988, 3.47796e-09
45, 32, -12.2988, 3.47796e-09
45, 33, -12.2988, 3.47796e-09
45, 34, -12.2988, 3.47796e-09
45, 35, -12.2988, 3.47796e-09
45, 36, -12.2988, 3.47796e-09
45, 37, -12.2988, 3.47796e-09
45, 38, -12.2988, 3.47796e-09
45, 39, -12.2988, 3.47796e-09
45, 40, -12.2988, 3.47796e-09
45, 41, -12.2988, 3.47796e-09
45, 42, -12.2988, 3.47796e-09
45, 43, -12.2988, 3.47796e-09
45, 44, -12.2988, 3.47796e-09
45, 45, -12.2988, 3.47796e-09
45, 46, -12.2988, 3.47796e-09
45, 47, -12.2988, 3.47796e-09
45, 48, -12.2988, 3.47796e-09
45, 49, -12.2988, 3.47796e-09
45, 50, -12.2988, 3.47796e-09
45, 51, -12.2988, 3.47796e-09
45, 52, -12.2988, 3.47796e-09
45, 53, -12.2988, 3.47796e-09
45, 54, -12.2988, 3.47796e-09
45, 55, -12.2988, 3.47796e-09
45, 56, -12.2988, 3.47796e-09
45, 57, -12.2988, 3.47796e-09
45, 58, -12.2988, 3.47796e-09
45, 59, -12.2988, 3.47796e-09
45, 60, -12.2988, 3.47796e-09
45, 61, -12.2988, 3.47796e-09
45, 62, -12.2988, 3.47796e-09
45, 63, -12.2988, 3.47796e-09
46, 0, -12.3823, 3.66448e-09
46, 1, -12.3823, 3.66448e-09
46, 2, -12.3823, 3.66448e-09
46, 3, -12.3823, 3.66448e-09
46, 4, -12.3823, 3.66448e-09
46, 5, -12.3823, 3.66448e-09
46, 6, -12.3823, 3.66448e-09
46, 7, -12.3823, 3.66448e-09
46, 8, -12.3823, 3.66448e-09
46, 9, -12.3823, 3.66448e-09
46, 10, -12.3823, 3.66448e-09
46, 11, -12.3823, 3.66448e-09
46, 12, -12.3823, 3.66448e-09
46, 13, -12.3823, 3.66448e-09
46, 14, -12.3823, 3.66448e-09
46, 15, -12.3823, 3.66448e-09
46, 16, -12.3823, 3.66448e-09
46, 17, -12.3823, 3.66448e-09
46, 18, -12.3823, 3.66448e-09
46, 19, -12.3823, 3.66448e-09
46, 20, -12.3823, 3.66448e-09
46, 21, -12.3823, 3.66448e-09
46, 22, -12.3823, 3.66448e-09
46, 23, -12.3823, 3.66448e-09
46, 24, -12.3823, 3.66448e-09
46, 25, -12.3823, 3.66448e-09
46, 26, -12.3823, 3.66448e-09
46, 27, -12.3823, 3.66448e-09
46, 28, -12.3823, 3.66448e-09
46, 29, -12.3823, 3.66448e-09
46, 30, -12.3823, 3.66448e-09
46, 31, -12.3823, 3.66448e-09
46, 32, -12.3823, 3.66448e-09
46, 33, -12.3823, 3.66448e-09
46, 34, -12.3823, 3.66448e-09
46, 35, -12.3823, 3.66448e-09
46, 36, -12.3823, 3.66448e-09
46, 37, -12.3823, 3.66448e-09
46, 38, -12.3823, 3.66448e-09
46, 39, -12.3823, 3.66448e-09
46, 40, -12.3823, 3.66448e-09
46, 41, -12.3823, 3.66448e-09
46, 42, -12.3823, 3.66448e-09
46, 43, -12.3823, 3.66448e-09
46, 44, -12.3823, 3.66448e-09
46, 45, -12.3823, 3.66448e-09
46, 46, -12.3823, 3.66448e-09
46, 47, -12.3823, 3.66448e-09
46, 48, -12.3823, 3.66448e-09
46, 49, -12.3823, 3.66448e-09
46, 50, -12.3823, 3.66448e-09
46, 51, -12.3823, 3.66448e-09
46, 52, -12.3823, 3.66448e-09
46, 53, -12.3823, 3.66448e-09
46, 54, -12.3823, 3.66448e-09
46, 55, -12.3823, 3.66448e-09
46, 56, -12.3823, 3.66448e-09
46, 57, -12.3823, 3.66448e-09
46, 58, -12.3823, 3.66448e-09
46, 59, -12.3823, 3.66448e-09
46, 60, -12.3823, 3.66448e-09
46, 61, -12.3823, 3.66448e-09
46, 62, -12.3823, 3.66448e-09
46, 63, -12.3823, 3.66448e-09
47, 0, -12.4539, 3.87214e-09
47, 1, -12.4539, 3.87214e-09
47, 2, -12.4539, 3.87214e-09
47, 3, -12.4539, 3.87214e-09
47, 4, -12.4539, 3.87214e-09
47, 5, -12.4539, 3.87214e-09
47, 6, -12.4539, 3.87214e-09
47, 7, -12.4539, 3.87214e-09
47, 8, -12.4539, 3.87214e-09
47, 9, -12.4539, 3.87214e-09
47, 10, -12.4539, 3.87214e-09
47, 11, -12.4539, 3.87214e-09
47, 12, -12.4539, 3.87214e-09
47, 13, -12.4539, 3.87214e-09
47, 14, -12.4539, 3.87214e-09
47, 15, -12.4539, 3.87214e-09
47, 16, -12.4539, 3.87214e-09
47, 17, -12.4539, 3.87214e-09
47, 18, -12.4539, 3.87214e-09
47, 19, -12.4539, 3.87214e-09
47, 20, -12.4539, 3.87214e-09
47, 21, -12.4539, 3.87214e-09
47, 22, -12.4539, 3.87214e-09
47, 23, -12.4539, 3.87214e-09
47, 24, -12.4539, 3.87214e-09
47, 25, -12.4539, 3.87214e-09
47, 26, -12.4539, 3.87214e-09
47, 27, -12.4539, 3.87214e-09
47, 28, -12.4539, 3.87214e-09
47, 29, -12.4539, 3.87214e-09
47, 30, -12.4539, 3.87214e-09
47, 31, -12.4539, 3.87214e-09
47, 32, -12.4539, 3.87214e-09
47, 33, -12.4539, 3.87214e-09
47, 34, -12.4539, 3.87214e-09
47, 35, -12.4539, 3.87214e-09
47, 36, -12.4539, 3.87214e-09
47, 37, -12.4539, 3.87214e-09
47, 38, -12.4539, 3.87214e-09
47, 39, -12.4539, 3.87214e-09
47, 40, -12.4539, 3.87214e-09
47, 41, -12.4539, 3.87214e-09
47, 42, -12.4539, 3.87214e-09
47, 43, -12.4539, 3.87214e-09
47, 44, -12.4539, 3.87214e-09
47, 45, -12.4539, 3.87214e-09
47, 46, -12.4539, 3.87214e-09
47, 47, -12.4539, 3.87214e-09
47, 48, -12.4539, 3.87214e-09
47, 49, -12.4539, 3.87214e-09
47, 50, -12.4539, 3.87214e-09
47, 51, -12.4539, 3.87214e-09
47, 52, -12.4539, 3.87214e-09
47, 53, -12.4539, 3.87214e-09
47, 54, -12.4539, 3.87214e-09
47, 55, -12.4539, 3.87214e-09
47, 56, -12.4539, 3.87214e-09
47, 57, -12.4539, 3.87214e-09
47, 58, -12.4539, 3.87214e-09
47, 59, -12.4539, 3.87214e-09
47, 60, -12.4539, 3.87214e-09
47, 61, -12.4539, 3.87214e-09
47, 62, -12.4539, 3.87214e-09
47, 63, -12.4539, 3.87214e-09
48, 0, -12.5091, 4.10475e-09
48, 1, -12.5091, 4.10475e-09
48, 2, -12.5091, 4.10475e-09
48, 3, -12.5091, 4.10475e-09
48, 4, -12.5091, 4.10475e-09
48, 5, -12.5091, 4.10475e-09
48, 6, -12.5091, 4.10475e-09
48, 7, -12.5091, 4.10475e-09
48, 8, -12.5091, 4.10475e-09
48, 9, -12.5091, 4.10475e-09
48, 10, -12.5091, 4.10475e-09
48, 11, -12.5091, 4.10475e-09
48, 12, -12.5091, 4.10475e-09
48, 13, -12.5091, 4.10475e-09
48, 14, -12.5091, 4.10475e-09
48, 15, -12.5091, 4.10475e-09
48, 16, -12.5091, 4.10475e-09
48, 17, -12.5091, 4.10475e-09
48, 18, -12.5091, 4.10475e-09
48, 19, -12.5091, 4.10475e-09
48, 20, -12.5091, 4.10475e-09
48, 21, -12.5091, 4.10475e-09
48, 22, -12.5091, 4.10475e-09
48, 23, -12.5091, 4.10475e-09
48, 24, -12.5091, 4.10475e-09
48, 25, -12.5091, 4.10475e-09
48, 26, -12.5091, 4.10475e-09
48, 27, -12.5091, 4.10475e-09
48, 28, -12.5091, 4.10475e-09
48, 29, -12.5091, 4.10475e-09
48, 30, -12.5091, 4.10475e-09
48, 31, -12.5091, 4.10475e-09
48, 32, -12.5091, 4.10475e-09
48, 33, -12.5091, 4.10475e-09
48, 34, -12.5091, 4.10475e-09
48, 35, -12.5091, 4.10475e-09
48, 36, -12.5091, 4.10475e-09
48, 37, -12.5091, 4.10475e-09
48, 38, -12.5091, 4.10475e-09
48, 39, -12.5091, 4.10475e-09
48, 40, -12.5091, 4.10475e-09
48, 41, -12.5091, 4.10475e-09
48, 42, -12.5091, 4.10475e-09
48, 43, -12.5091, 4.10475e-09
48, 44, -12.5091, 4.10475e-09
48, 45, -12.5091, 4.10475e-09
48, 46, -12.5091, 4.10475e-09
48, 47, -12.5091, 4.10475e-09
48, 48, -12.5091, 4.10475e-09
48, 49, -12.5091, 4.10475e-09
48, 50, -12.5091, 4.10475e-09
48, 51, -12.5091, 4.10475e-09
48, 52, -12.5091, 4.10475e-09
48, 53, -12.5091, 4.10475e-09
48, 54, -12.5091, 4.10475e-09
48, 55, -12.5091, 4.10475e-09
48, 56, -12.5091, 4.10475e-09
48, 57, -12.5091, 4.10475e-09
48, 58, -12.5091, 4.10475e-09
48, 59, -12.5091, 4.10475e-09
48, 60, -12.5091, 4.10475e-09
48, 61, -12.5091, 4.10475e-09
48, 62, -12.5091, 4.10475e-09
48, 63, -12.5091, 4.10475e-09
49, 0, -12.5427, 4.36709e-09
49, 1, -12.5427, 4.36709e-09
49, 2, -12.5427, 4.36709e-09
49, 3, -12.5427, 4.36709e-09
49, 4, -12.5427, 4.36709e-09
49, 5, -12.5427, 4.36709e-09
49, 6, -12.5427, 4.36709e-09
49, 7, -12.5427, 4.36709e-09
49, 8, -12.5427, 4.36709e-09
49, 9, -12.5427, 4.36709e-09
49, 10, -12.5427, 4.36709e-09
49, 11, -12.5427, 4.36709e-09
49, 12, -12.5427, 4.36709e-09
49, 13, -12.5427, 4.36709e-09
49, 14, -12.5427, 4.36709e-09
49, 15, -12.5427, 4.36709e-09
49, 16, -12.5427, 4.36709e-09
49, 17, -12.5427, 4.36709e-09
49, 18, -12.5427, 4.36709e-09
49, 19, -12.5427, 4.36709e-09
49, 20, -12.5427, 4.36709e-09
49, 21, -12.5427, 4.36709e-09
49, 22, -12.5427, 4.36709e-09
49, 23, -12.5427, 4.36709e-09
49, 24, -12.5427, 4.36709e-09
49, 25, -12.5427, 4.36709e-09
49, 26, -12.5427, 4.36709e-09
49, 27, -12.5427, 4.36709e-09
49, 28, -12.5427, 4.36709e-09
49, 29, -12.5427, 4.36709e-09
49, 30, -12.5427, 4.36709e-09
49, 31, -12.5427, 4.36709e-09
49, 32, -12.5427, 4.36709e-09
49, 33, -12.5427, 4.36709e-09
49, 34, -12.5427, 4.36709e-09
49, 35, -12.5427, 4.36709e-09
49, 36, -12.5427, 4.36709e-09
49, 37, -12.5427, 4.36709e-09
49, 38, -12.5427, 4.36709e-09
49, 39, -12.5427, 4.36709e-09
49, 40, -12.5427, 4.36709e-09
49, 41, -12.5427, 4.36709e-09
49, 42, -12.5427, 4.36709e-09
49, 43, -12.5427, 4.36709e-09
49, 44, -12.5427, 4.36709e-09
49, 45, -12.5427, 4.36709e-09
49, 46, -12.5427, 4.36709e-09
49, 47, -12.5427, 4.36709e-09
49, 48, -12.5427, 4.36709e-09
49, 49, -12.5427, 4.36709e-09
49, 50, -12.5427, 4.36709e-09
49, 51, -12.5427, 4.36709e-09
49, 52, -12.5427, 4.36709e-09
49, 53, -12.5427, 4.36709e-09
49, 54, -12.5427, 4.36709e-09
49, 55, -12.5427, 4.36709e-09
49, 56, -12.5427, 4.36709e-09
49, 57, -12.5427, 4.36709e-09
49, 58, -12.5427, 4.36709e-09
49, 59, -12.5427, 4.36709e-09
49, 60, -12.5427, 4.36709e-09
49, 61, -12.5427, 4.36709e-09
49, 62, -12.5427, 4.36709e-09
49, 63, -12.5427, 4.36709e-09
50, 0, -12.5488, 4.66526e-09
50, 1, -12.5488, 4.66526e-09
50, 2, -12.5488, 4.66526e-09
50, 3, -12.5488, 4.66526e-09
50, 4, -12.5488, 4.66526e-09
50, 5, -12.5488, 4.66526e-09
50, 6, -12.5488, 4.66526e-09
50, 7, -12.5488, 4.66526e-09
50, 8, -12.5488, 4.66526e-09
50, 9, -12.5488, 4.66526e-09
50, 10, -12.5488, 4.66526e-09
50, 11, -12.5488, 4.66526e-09
50, 12, -12.5488, 4.66526e-09
50, 13, -12.5488, 4.66526e-09
50, 14, -12.5488, 4.66526e-09
50, 15, -12.5488, 4.66526e-09
50, 16, -12.5488, 4.66526e-09
50, 17, -12.5488, 4.66526e-09
50, 18, -12.5488, 4.66526e-09
50, 19, -12.5488, 4.66526e-09
50, 20, -12.5488, 4.66526e-09
50, 21, -12.5488, 4.66526e-09
50, 22, -12.5488, 4.66526e-09
50, 23, -12.5488, 4.66526e-09
50, 24, -12.5488, 4.66526e-09
50, 25, -12.5488, 4.66526e-09
50, 26, -12.5488, 4.66526e-09
50, 27, -12.5488, 4.66526e-09
50, 28, -12.5488, 4.66526e-09
50, 29, -12.5488, 4.66526e-09
50, 30, -12.5488, 4.66526e-09
50, 31, -12.5488, 4.66526e-09
50, 32, -12.5488, 4.66526e-09
50, 33, -12.5488, 4.66526e-09
50, 34, -12.5488, 4.66526e-09
50, 35, -12.5488, 4.66526e-09
50, 36, -12.5488, 4.66526e-09
50, 37, -12.5488, 4.66526e-09
50, 38, -12.5488, 4.66526e-09
50, 39, -12.5488, 4.66526e-09
50, 40, -12.5488, 4.66526e-09
50, 41, -12.5488, 4.66526e-09
50, 42, -12.5488, 4.66526e-09
50, 43, -12.5488, 4.66526e-09
50, 44, -12.5488, 4.66526e-09
50, 45, -12.5488, 4.66526e-09
50, 46, -12.5488, 4.66526e-09
50, 47, -12.5488, 4.66526e-09
50, 48, -12.5488, 4.66526e-09
50, 49, -12.5488, 4.66526e-09
50, 50, -12.5488, 4.66526e-09
50, 51, -12.5488, 4.66526e-09
50, 52, -12.5488, 4.66526e-09
50, 53, -12.5488, 4.66526e-09
50, 54, -12.5488, 4.66526e-09
50, 55, -12.5488, 4.66526e-09
50, 56, -12.5488, 4.66526e-09
50, 57, -12.5488, 4.66526e-09
50, 58, -12.5488, 4.66526e-09
50, 59, -12.5488, 4.66526e-09
50, 60, -12.5488, 4.66526e-09
50, 61, -12.5488, 4.66526e-09
50, 62, -12.5488, 4.66526e-09
50, 63, -12.5488, 4.66526e-09
51, 0, -12.5206, 5.00713e-09
51, 1, -12.5206, 5.00713e-09
51, 2, -12.5206, 5.00713e-09
51, 3, -12.5206, 5.00713e-09
51, 4, -12.5206, 5.00713e-09
51, 5, -12.5206, 5.00713e-09
51, 6, -12.5206, 5.00713e-09
51, 7, -12.5206, 5.00713e-09
51, 8, -12.5206, 5.00713e-09
51, 9, -12.5206, 5.00713e-09
51, 10, -12.5206, 5.00713e-09
51, 11, -12.5206, 5.00713e-09
51, 12, -12.5206, 5.00713e-09
51, 13, -12.5206, 5.00713e-09
51, 14, -12.5206, 5.00713e-09
51, 15, -12.5206, 5.00713e-09
51, 16, -12.5206, 5.00713e-09
51, 17, -12.5206, 5.00713e-09
51, 18, -12.5206, 5.00713e-09
51, 19, -12.5206, 5.00713e-09
51, 20, -12.5206, 5.00713e-09
51, 21, -12.5206, 5.00713e-09
51, 22, -12.5206, 5.00713e-09
51, 23, -12.5206, 5.00713e-09
51, 24, -12.5206, 5.00713e-09
51, 25, -12.5206, 5.00713e-09
51, 26, -12.5206, 5.00713e-09
51, 27, -12.5206, 5.00713e-09
51, 28, -12.5206, 5.00713e-09
51, 29, -12.5206, 5.00713e-09
51, 30, -12.5206, 5.00713e-09
51, 31, -12.5206, 5.00713e-09
51, 32, -12.5206, 5.00713e-09
51, 33, -12.5206, 5.00713e-09
51, 34, -12.5206, 5.00713e-09
51, 35, -12.5206, 5.00713e-09
51, 36, -12.5206, 5.00713e-09
51, 37, -12.5206, 5.00713e-09
51, 38, -12.5206, 5.00713e-09
51, 39, -12.5206, 5.00713e-09
51, 40, -12.5206, 5.00713e-09
51, 41, -12.5206, 5.00713e-09
51, 42, -12.5206, 5.00713e-09
51, 43, -12.5206, 5.00713e-09
51, 44, -12.5206, 5.00713e-09
51, 45, -12.5206, 5.00713e-09
51, 46, -12.5206, 5.00713e-09
51, 47, -12.5206, 5.00713e-09
51, 48, -12.5206, 5.00713e-09
51, 49, -12.5206, 5.00713e-09
51, 50, -12.5206, 5.00713e-09
51, 51, -12.5206, 5.00713e-09
51, 52, -12.5206, 5.00713e-09
51, 53, -12.5206, 5.00713e-09
51, 54, -12.5206, 5.00713e-09
51, 55, -12.5206, 5.00713e-09
51, 56, -12.5206, 5.00713e-09
51, 57, -12.5206, 5.00713e-09
51, 58, -12.5206, 5.00713e-09
51, 59, -12.5206, 5.00713e-09
51, 60, -12.5206, 5.00713e-09
51, 61, -12.5206, 5.00713e-09
51, 62, -12.5206, 5.00713e-09
51, 63, -12.5206, 5.00713e-09
52, 0, -12.451, 5.40306e-09
52, 1, -12.451, 5.40306e-09
52, 2, -12.451, 5.40306e-09
52, 3, -12.451, 5.40306e-09
52, 4, -12.451, 5.40306e-09
52, 5, -12.451, 5.40306e-09
52, 6, -12.451, 5.40306e-09
52, 7, -12.451, 5.40306e-09
52, 8, -12.451, 5.40306e-09
52, 9, -12.451, 5.40306e-09
52, 10, -12.451, 5.40306e-09
52, 11, -12.451, 5.40306e-09
52, 12, -12.451, 5.40306e-09
52, 13, -12.451, 5.40306e-09
52, 14, -12.451, 5.40306e-09
52, 15, -12.451, 5.40306e-09
52, 16, -12.451, 5.40306e-09
52, 17, -12.451, 5.40306e-09
52, 18, -12.451, 5.40306e-09
52, 19, -12.451, 5.40306e-09
52, 20, -12.451, 5.40306e-09
52, 21, -12.451, 5.40306e-09
52, 22, -12.451, 5.40306e-09
52, 23, -12.451, 5.40306e-09
52, 24, -12.451, 5.40306e-09
52, 25, -12.451, 5.40306e-09
52, 26, -12.451, 5.40306e-09
52, 27, -12.451, 5.40306e-09
52, 28, -12.451, 5.40306e-09
52, 29, -12.451, 5.40306e-09
52, 30, -12.451, 5.40306e-09
52, 31, -12.451, 5.40306e-09
52, 32, -12.451, 5.40306e-09
52, 33, -12.451, 5.40306e-09
52, 34, -12.451, 5.40306e-09
52, 35, -12.451, 5.40306e-09
52, 36, -12.451, 5.40306e-09
52, 37, -12.451, 5.40306e-09
52, 38, -12.451, 5.40306e-09
52, 39, -12.451, 5.40306e-09
52, 40, -12.451, 5.40306e-09
52, 41, -12.451, 5.40306e-09
52, 42, -12.451, 5.40306e-09
52, 43, -12.451, 5.40306e-09
52, 44, -12.451, 5.40306e-09
52, 45, -12.451, 5.40306e-09
52, 46, -12.451, 5.40306e-09
52, 47, -12.451, 5.40306e-09
52, 48, -12.451, 5.40306e-09
52, 49, -12.451, 5.40306e-09
52, 50, -12.451, 5.40306e-09
52, 51, -12.451, 5.40306e-09
52, 52, -12.451, 5.40306e-09
52, 53, -12.451, 5.40306e-09
52, 54, -12.451, 5.40306e-09
52, 55, -12.451, 5.40306e-09
52, 56, -12.451, 5.40306e-09
52, 57, -12.451, 5.40306e-09
52, 58, -12.451, 5.40306e-09
52, 59, -12.451, 5.40306e-09
52, 60, -12.451, 5.40306e-09
52, 61, -12.451, 5.40306e-09
52, 62, -12.451, 5.40306e-09
52, 63, -12.451, 5.40306e-09
53, 0, -12.3316, 5.86698e-09
53, 1, -12.3316, 5.86698e-09
53, 2, -12.3316, 5.86698e-09
53, 3, -12.3316, 5.86698e-09
53, 4, -12.3316, 5.86698e-09
53, 5, -12.3316, 5.86698e-09
53, 6, -12.3316, 5.86698e-09
53, 7, -12.3316, 5.86698e-09
53, 8, -12.3316, 5.86698e-09
53, 9, -12.3316, 5.86698e-09
53, 10, -12.3316, 5.86698e-09
53, 11, -12.3316, 5.86698e-09
53, 12, -12.3316, 5.86698e-09
53, 13, -12.3316, 5.86698e-09
53, 14, -12.3316, 5.86698e-09
53, 15, -12.3316, 5.86698e-09
53, 16, -12.3316, 5.86698e-09
53, 17, -12.3316, 5.86698e-09
53, 18, -12.3316, 5.86698e-09
53, 19, -12.3316, 5.86698e-09
53, 20, -12.3316, 5.86698e-09
53, 21, -12.3316, 5.86698e-09
53, 22, -12.3316, 5.86698e-09
53, 23, -12.3316, 5.86698e-09
53, 24, -12.3316, 5.86698e-09
53, 25, -12.3316, 5.86698e-09
53, 26, -12.3316, 5.86698e-09
53, 27, -12.3316, 5.86698e-09
53, 28, -12.3316, 5.86698e-09
53, 29, -12.3316, 5.86698e-09
53, 30, -12.3316, 5.86698e-09
53, 31, -12.3316, 5.86698e-09
53, 32, -12.3316, 5.86698e-09
53, 33, -12.3316, 5.86698e-09
53, 34, -12.3316, 5.86698e-09
53, 35, -12.3316, 5.86698e-09
53, 36, -12.3316, 5.86698e-09
53, 37, -12.3316, 5.86698e-09
53, 38, -12.3316, 5.86698e-09
53, 39, -12.3316, 5.86698e-09
53, 40, -12.3316, 5.86698e-09
53, 41, -12.3316, 5.86698e-09
53, 42, -12.3316, 5.86698e-09
53, 43, -12.3316, 5.86698e-09
53, 44, -12.3316, 5.86698e-09
53, 45, -12.3316, 5.86698e-09
53, 46, -12.3316, 5.86698e-09
53, 47, -12.3316, 5.86698e-09
53, 48, -12.3316, 5.86698e-09
53, 49, -12.3316, 5.86698e-09
53, 50, -12.3316, 5.86698e-09
53, 51, -12.3316, 5.86698e-09
53, 52, -12.3316, 5.86698e-09
53, 53, -12.3316, 5.86698e-09
53, 54, -12.3316, 5.86698e-09
53, 55, -12.3316, 5.86698e-09
53, 56, -12.3316, 5.86698e-09
53, 57, -12.3316, 5.86698e-09
53, 58, -12.3316, 5.86698e-09
53, 59, -12.3316, 5.86698e-09
53, 60, -12.3316, 5.86698e-09
53, 61, -12.3316, 5.86698e-09
53, 62, -12.3316, 5.86698e-09
53, 63, -12.3316, 5.86698e-09
54, 0, -12.1534, 6.41805e-09
54, 1, -12.1534, 6.41805e-09
54, 2, -12.1534, 6.41805e-09
54, 3, -12.1534, 6.41805e-09
54, 4, -12.1534, 6.41805e-09
54, 5, -12.1534, 6.41805e-09
54, 6, -12.1534, 6.41805e-09
54, 7, -12.1534, 6.41805e-09
54, 8, -12.1534, 6.41805e-09
54, 9, -12.1534, 6.41805e-09
54, 10, -12.1534, 6.41805e-09
54, 11, -12.1534, 6.41805e-09
54, 12, -12.1534, 6.41805e-09
54, 13, -12.1534, 6.41805e-09
54, 14, -12.1534, 6.41805e-09
54, 15, -12.1534, 6.41805e-09
54, 16, -12.1534, 6.41805e-09
54, 17, -12.1534, 6.41805e-09
54, 18, -12.1534, 6.41805e-09
54, 19, -12.1534, 6.41805e-09
54, 20, -12.1534, 6.41805e-09
54, 21, -12.1534, 6.41805e-09
54, 22, -12.1534, 6.41805e-09
54, 23, -12.1534, 6.41805e-09
54, 24, -12.1534, 6.41805e-09
54, 25, -12.1534, 6.41805e-09
54, 26, -12.1534, 6.41805e-09
54, 27, -12.1534, 6.41805e-09
54, 28, -12.1534, 6.41805e-09
54, 29, -12.1534, 6.41805e-09
54, 30, -12.1534, 6.41805e-09
54, 31, -12.1534, 6.41805e-09
54, 32, -12.1534, 6.41805e-09
54, 33, -12.1534, 6.41805e-09
54, 34, -12.1534, 6.41805e-09
54, 35, -12.1534, 6.41805e-09
54, 36, -12.1534, 6.41805e-09
54, 37, -12.1534, 6.41805e-09
54, 38, -12.1534, 6.41805e-09
54, 39, -12.1534, 6.41805e-09
54, 40, -12.1534, 6.41805e-09
54, 41, -12.1534, 6.41805e-09
54, 42, -12.1534, 6.41805e-09
54, 43, -12.1534, 6.41805e-09
54, 44, -12.1534, 6.41805e-09
54, 45, -12.1534, 6.41805e-09
54, 46, -12.1534, 6.41805e-09
54, 47, -12.1534, 6.41805e-09
54, 48, -12.1534, 6.41805e-09
54, 49, -12.1534, 6.41805e-09
54, 50, -12.1534, 6.41805e-09
54, 51, -12.1534, 6.41805e-09
54, 52, -12.1534, 6.41805e-09
54, 53, -12.1534, 6.41805e-09
54, 54, -12.1534, 6.41805e-09
54, 55, -12.1534, 6.41805e-09
54, 56, -12.1534, 6.41805e-09
