Scale, Error, Expectation
8.8505e+06, 1.5013e-10, -8.64283
8.851e+06, 1.50121e-10, -8.64233
8.8515e+06, 1.50113e-10, -8.64185
8.852e+06, 1.50104e-10, -8.64135
8.8525e+06, 1.50096e-10, -8.64087
8.853e+06, 1.50088e-10, -8.64038
8.8535e+06, 1.50079e-10, -8.63988
8.854e+06, 1.50071e-10, -8.6394
8.8545e+06, 1.50062e-10, -8.63891
8.855e+06, 1.50054e-10, -8.63842
8.8555e+06, 1.50045e-10, -8.63793
8.856e+06, 1.50037e-10, -8.63745
8.8565e+06, 1.50028e-10, -8.63695
8.857e+06, 1.5002e-10, -8.63646
8.8575e+06, 1.50011e-10, -8.63597
8.858e+06, 1.50003e-10, -8.63548
8.8585e+06, 1.49994e-10, -8.63498
8.859e+06, 1.49986e-10, -8.6345
8.8595e+06, 1.49977e-10, -8.634
8.86e+06, 1.49969e-10, -8.63351
8.8605e+06, 1.4996e-10, -8.63303
8.861e+06, 1.49952e-10, -8.63254
8.8615e+06, 1.49944e-10, -8.63204
8.862e+06, 1.49935e-10, -8.63155
8.8625e+06, 1.49927e-10, -8.63108
8.863e+06, 1.49918e-10, -8.63057
8.8635e+06, 1.4991e-10, -8.63009
8.864e+06, 1.49901e-10, -8.6296
8.8645e+06, 1.49893e-10, -8.6291
8.865e+06, 1.49884e-10, -8.62862
8.8655e+06, 1.49876e-10, -8.62812
8.866e+06, 1.49867e-10, -8.62764
8.8665e+06, 1.49859e-10, -8.62715
8.867e+06, 1.49851e-10, -8.62665
8.8675e+06, 1.49842e-10, -8.62615
8.868e+06, 1.49834e-10, -8.62566
8.8685e+06, 1.49825e-10, -8.62518
8.869e+06, 1.49817e-10, -8.62467
8.8695e+06, 1.49808e-10, -8.6242
8.87e+06, 1.498e-10, -8.62371
8.8705e+06, 1.49791e-10, -8.62322
8.871e+06, 1.49783e-10, -8.62273
8.8715e+06, 1.49775e-10, -8.62224
8.872e+06, 1.49766e-10, -8.62174
8.8725e+06, 1.49758e-10, -8.62125
8.873e+06, 1.49749e-10, -8.62077
8.8735e+06, 1.49741e-10, -8.62027
8.874e+06, 1.49732e-10, -8.61978
8.8745e+06, 1.49724e-10, -8.6193
8.875e+06, 1.49715e-10, -8.6188
8.8755e+06, 1.49707e-10, -8.61829
8.876e+06, 1.49699e-10, -8.61781
8.8765e+06, 1.4969e-10, -8.61732
8.877e+06, 1.49682e-10, -8.61682
8.8775e+06, 1.49673e-10, -8.61633
8.878e+06, 1.49665e-10, -8.61584
8.8785e+06, 1.49656e-10, -8.61536
8.879e+06, 1.49648e-10, -8.61487
8.8795e+06, 1.4964e-10, -8.61438
8.88e+06, 1.49631e-10, -8.61389
8.8805e+06, 1.49623e-10, -8.6134
8.881e+06, 1.49614e-10, -8.61289
8.8815e+06, 1.49606e-10, -8.61242
8.882e+06, 1.49597e-10, -8.61193
8.8825e+06, 1.49589e-10, -8.61143
8.883e+06, 1.49581e-10, -8.61094
8.8835e+06, 1.49572e-10, -8.61044
8.884e+06, 1.49564e-10, -8.60995
8.8845e+06, 1.49555e-10, -8.60946
8.885e+06, 1.49547e-10, -8.60897
8.8855e+06, 1.49539e-10, -8.60847
8.886e+06, 1.4953e-10, -8.60799
8.8865e+06, 1.49522e-10, -8.6075
8.887e+06, 1.49513e-10, -8.607
8.8875e+06, 1.49505e-10, -8.60652
8.888e+06, 1.49496e-10, -8.60602
8.8885e+06, 1.49488e-10, -8.60553
8.889e+06, 1.4948e-10, -8.60503
8.8895e+06, 1.49471e-10, -8.60454
8.89e+06, 1.49463e-10, -8.60405
8.8905e+06, 1.49454e-10, -8.60356
8.891e+06, 1.49446e-10, -8.60306
8.8915e+06, 1.49438e-10, -8.60258
8.892e+06, 1.49429e-10, -8.60208
8.8925e+06, 1.49421e-10, -8.60159
8.893e+06, 1.49412e-10, -8.6011
8.8935e+06, 1.49404e-10, -8.60061
8.894e+06, 1.49396e-10, -8.60012
8.8945e+06, 1.49387e-10, -8.59963
8.895e+06, 1.49379e-10, -8.59912
8.8955e+06, 1.4937e-10, -8.59865
8.896e+06, 1.49362e-10, -8.59815
8.8965e+06, 1.49354e-10, -8.59767
8.897e+06, 1.49345e-10, -8.59717
8.8975e+06, 1.49337e-10, -8.59668
8.898e+06, 1.49328e-10, -8.59618
8.8985e+06, 1.4932e-10, -8.59568
8.899e+06, 1.49312e-10, -8.59519
8.8995e+06, 1.49303e-10, -8.59469
8.9e+06, 1.49295e-10, -8.59421
8.9005e+06, 1.49287e-10, -8.59372
8.901e+06, 1.49278e-10, -8.59322
8.9015e+06, 1.4927e-10, -8.59272
8.902e+06, 1.49261e-10, -8.59224
8.9025e+06, 1.49253e-10, -8.59174
8.903e+06, 1.49245e-10, -8.59126
8.9035e+06, 1.49236e-10, -8.59076
8.904e+06, 1.49228e-10, -8.59027
8.9045e+06, 1.49219e-10, -8.58978
8.905e+06, 1.49211e-10, -8.58929
8.9055e+06, 1.49203e-10, -8.58879
8.906e+06, 1.49194e-10, -8.5883
8.9065e+06, 1.49186e-10, -8.5878
8.907e+06, 1.49178e-10, -8.58732
8.9075e+06, 1.49169e-10, -8.58682
8.908e+06, 1.49161e-10, -8.58632
8.9085e+06, 1.49152e-10, -8.58584
8.909e+06, 1.49144e-10, -8.58534
8.9095e+06, 1.49136e-10, -8.58484
8.91e+06, 1.49127e-10, -8.58436
8.9105e+06, 1.49119e-10, -8.58386
8.911e+06, 1.49111e-10, -8.58336
8.9115e+06, 1.49102e-10, -8.58287
8.912e+06, 1.49094e-10, -8.58238
8.9125e+06, 1.49086e-10, -8.58189
8.913e+06, 1.49077e-10, -8.58141
8.9135e+06, 1.49069e-10, -8.58091
8.914e+06, 1.4906e-10, -8.58041
8.9145e+06, 1.49052e-10, -8.57992
8.915e+06, 1.49044e-10, -8.57942
8.9155e+06, 1.49035e-10, -8.57893
8.916e+06, 1.49027e-10, -8.57844
8.9165e+06, 1.49019e-10, -8.57794
8.917e+06, 1.4901e-10, -8.57745
8.9175e+06, 1.49002e-10, -8.57696
8.918e+06, 1.48994e-10, -8.57647
8.9185e+06, 1.48985e-10, -8.57597
8.919e+06, 1.48977e-10, -8.57548
8.9195e+06, 1.48969e-10, -8.57499
8.92e+06, 1.4896e-10, -8.5745
8.9205e+06, 1.48952e-10, -8.574
8.921e+06, 1.48943e-10, -8.57351
8.9215e+06, 1.48935e-10, -8.57301
8.922e+06, 1.48927e-10, -8.57252
8.9225e+06, 1.48918e-10, -8.57203
8.923e+06, 1.4891e-10, -8.57153
8.9235e+06, 1.48902e-10, -8.57104
8.924e+06, 1.48893e-10, -8.57055
8.9245e+06, 1.48885e-10, -8.57004
8.925e+06, 1.48877e-10, -8.56956
8.9255e+06, 1.48868e-10, -8.56906
8.926e+06, 1.4886e-10, -8.56856
8.9265e+06, 1.48852e-10, -8.56807
8.927e+06, 1.48843e-10, -8.56758
8.9275e+06, 1.48835e-10, -8.56708
8.928e+06, 1.48827e-10, -8.56659
8.9285e+06, 1.48818e-10, -8.5661
8.929e+06, 1.4881e-10, -8.56561
8.9295e+06, 1.48802e-10, -8.56511
8.93e+06, 1.48793e-10, -8.56461
8.9305e+06, 1.48785e-10, -8.56412
8.931e+06, 1.48777e-10, -8.56363
8.9315e+06, 1.48768e-10, -8.56314
8.932e+06, 1.4876e-10, -8.56264
8.9325e+06, 1.48752e-10, -8.56214
8.933e+06, 1.48743e-10, -8.56165
8.9335e+06, 1.48735e-10, -8.56115
8.934e+06, 1.48727e-10, -8.56066
8.9345e+06, 1.48718e-10, -8.56015
8.935e+06, 1.4871e-10, -8.55967
8.9355e+06, 1.48702e-10, -8.55918
8.936e+06, 1.48693e-10, -8.55868
8.9365e+06, 1.48685e-10, -8.55818
8.937e+06, 1.48677e-10, -8.5577
8.9375e+06, 1.48669e-10, -8.5572
8.938e+06, 1.4866e-10, -8.55671
8.9385e+06, 1.48652e-10, -8.55621
8.939e+06, 1.48644e-10, -8.55572
8.9395e+06, 1.48635e-10, -8.55521
8.94e+06, 1.48627e-10, -8.55472
8.9405e+06, 1.48619e-10, -8.55424
8.941e+06, 1.4861e-10, -8.55374
8.9415e+06, 1.48602e-10, -8.55325
8.942e+06, 1.48594e-10, -8.55275
8.9425e+06, 1.48585e-10, -8.55225
8.943e+06, 1.48577e-10, -8.55176
8.9435e+06, 1.48569e-10, -8.55126
8.944e+06, 1.4856e-10, -8.55077
8.9445e+06, 1.48552e-10, -8.55029
8.945e+06, 1.48544e-10, -8.54979
8.9455e+06, 1.48536e-10, -8.54929
8.946e+06, 1.48527e-10, -8.5488
8.9465e+06, 1.48519e-10, -8.54829
8.947e+06, 1.48511e-10, -8.5478
8.9475e+06, 1.48502e-10, -8.54731
8.948e+06, 1.48494e-10, -8.54681
8.9485e+06, 1.48486e-10, -8.54632
8.949e+06, 1.48477e-10, -8.54582
8.9495e+06, 1.48469e-10, -8.54532
8.95e+06, 1.48461e-10, -8.54483
8.9505e+06, 1.48453e-10, -8.54432
8.951e+06, 1.48444e-10, -8.54384
8.9515e+06, 1.48436e-10, -8.54334
8.952e+06, 1.48428e-10, -8.54285
8.9525e+06, 1.48419e-10, -8.54236
8.953e+06, 1.48411e-10, -8.54186
8.9535e+06, 1.48403e-10, -8.54137
8.954e+06, 1.48395e-10, -8.54088
8.9545e+06, 1.48386e-10, -8.54038
8.955e+06, 1.48378e-10, -8.53988
8.9555e+06, 1.4837e-10, -8.53938
8.956e+06, 1.48361e-10, -8.53889
8.9565e+06, 1.48353e-10, -8.53839
8.957e+06, 1.48345e-10, -8.5379
8.9575e+06, 1.48337e-10, -8.5374
8.958e+06, 1.48328e-10, -8.5369
8.9585e+06, 1.4832e-10, -8.53641
8.959e+06, 1.48312e-10, -8.53591
8.9595e+06, 1.48303e-10, -8.53541
8.96e+06, 1.48295e-10, -8.53491
8.9605e+06, 1.48287e-10, -8.53442
8.961e+06, 1.48279e-10, -8.53394
8.9615e+06, 1.4827e-10, -8.53344
8.962e+06, 1.48262e-10, -8.53293
8.9625e+06, 1.48254e-10, -8.53244
8.963e+06, 1.48246e-10, -8.53194
8.9635e+06, 1.48237e-10, -8.53145
8.964e+06, 1.48229e-10, -8.53095
8.9645e+06, 1.48221e-10, -8.53047
8.965e+06, 1.48212e-10, -8.52995
8.9655e+06, 1.48204e-10, -8.52947
8.966e+06, 1.48196e-10, -8.52897
8.9665e+06, 1.48188e-10, -8.52847
8.967e+06, 1.48179e-10, -8.52797
8.9675e+06, 1.48171e-10, -8.52748
8.968e+06, 1.48163e-10, -8.52698
8.9685e+06, 1.48155e-10, -8.52649
8.969e+06, 1.48146e-10, -8.52599
8.9695e+06, 1.48138e-10, -8.52551
8.97e+06, 1.4813e-10, -8.525
8.9705e+06, 1.48122e-10, -8.52451
8.971e+06, 1.48113e-10, -8.52402
8.9715e+06, 1.48105e-10, -8.52352
8.972e+06, 1.48097e-10, -8.52301
8.9725e+06, 1.48089e-10, -8.52252
8.973e+06, 1.4808e-10, -8.52201
8.9735e+06, 1.48072e-10, -8.52152
8.974e+06, 1.48064e-10, -8.52103
8.9745e+06, 1.48056e-10, -8.52054
8.975e+06, 1.48047e-10, -8.52002
8.9755e+06, 1.48039e-10, -8.51953
8.976e+06, 1.48031e-10, -8.51904
8.9765e+06, 1.48023e-10, -8.51854
8.977e+06, 1.48014e-10, -8.51805
8.9775e+06, 1.48006e-10, -8.51756
8.978e+06, 1.47998e-10, -8.51706
8.9785e+06, 1.4799e-10, -8.51657
8.979e+06, 1.47981e-10, -8.51606
8.9795e+06, 1.47973e-10, -8.51557
8.98e+06, 1.47965e-10, -8.51507
8.9805e+06, 1.47957e-10, -8.51457
8.981e+06, 1.47948e-10, -8.51407
8.9815e+06, 1.4794e-10, -8.51358
8.982e+06, 1.47932e-10, -8.51308
8.9825e+06, 1.47924e-10, -8.51258
8.983e+06, 1.47915e-10, -8.5121
8.9835e+06, 1.47907e-10, -8.51159
8.984e+06, 1.47899e-10, -8.5111
8.9845e+06, 1.47891e-10, -8.5106
8.985e+06, 1.47883e-10, -8.51011
8.9855e+06, 1.47874e-10, -8.50961
8.986e+06, 1.47866e-10, -8.50912
8.9865e+06, 1.47858e-10, -8.50862
8.987e+06, 1.4785e-10, -8.50812
8.9875e+06, 1.47841e-10, -8.50762
8.988e+06, 1.47833e-10, -8.50712
8.9885e+06, 1.47825e-10, -8.50661
8.989e+06, 1.47817e-10, -8.50611
8.9895e+06, 1.47809e-10, -8.50562
8.99e+06, 1.478e-10, -8.50513
8.9905e+06, 1.47792e-10, -8.50463
8.991e+06, 1.47784e-10, -8.50413
8.9915e+06, 1.47776e-10, -8.50363
8.992e+06, 1.47767e-10, -8.50314
8.9925e+06, 1.47759e-10, -8.50264
8.993e+06, 1.47751e-10, -8.50215
8.9935e+06, 1.47743e-10, -8.50165
8.994e+06, 1.47735e-10, -8.50116
8.9945e+06, 1.47726e-10, -8.50066
8.995e+06, 1.47718e-10, -8.50016
8.9955e+06, 1.4771e-10, -8.49966
8.996e+06, 1.47702e-10, -8.49915
8.9965e+06, 1.47694e-10, -8.49866
8.997e+06, 1.47685e-10, -8.49816
8.9975e+06, 1.47677e-10, -8.49766
8.998e+06, 1.47669e-10, -8.49716
8.9985e+06, 1.47661e-10, -8.49667
8.999e+06, 1.47653e-10, -8.49617
8.9995e+06, 1.47644e-10, -8.49567
9e+06, 1.47636e-10, -8.49518
9.0005e+06, 1.47628e-10, -8.49468
9.001e+06, 1.4762e-10, -8.49418
9.0015e+06, 1.47611e-10, -8.49368
9.002e+06, 1.47603e-10, -8.49319
9.0025e+06, 1.47595e-10, -8.49269
9.003e+06, 1.47587e-10, -8.49219
9.0035e+06, 1.47579e-10, -8.49169
9.004e+06, 1.47571e-10, -8.49119
9.0045e+06, 1.47562e-10, -8.49071
9.005e+06, 1.47554e-10, -8.49018
9.0055e+06, 1.47546e-10, -8.48969
9.006e+06, 1.47538e-10, -8.4892
9.0065e+06, 1.4753e-10, -8.4887
9.007e+06, 1.47521e-10, -8.48821
9.0075e+06, 1.47513e-10, -8.4877
9.008e+06, 1.47505e-10, -8.48721
9.0085e+06, 1.47497e-10, -8.48671
9.009e+06, 1.47489e-10, -8.48621
9.0095e+06, 1.4748e-10, -8.48571
9.01e+06, 1.47472e-10, -8.48522
9.0105e+06, 1.47464e-10, -8.48472
9.011e+06, 1.47456e-10, -8.48422
9.0115e+06, 1.47448e-10, -8.48372
9.012e+06, 1.4744e-10, -8.48323
9.0125e+06, 1.47431e-10, -8.48272
9.013e+06, 1.47423e-10, -8.48222
9.0135e+06, 1.47415e-10, -8.48172
9.014e+06, 1.47407e-10, -8.48122
9.0145e+06, 1.47399e-10, -8.48073
9.015e+06, 1.4739e-10, -8.48022
9.0155e+06, 1.47382e-10, -8.47973
9.016e+06, 1.47374e-10, -8.47923
9.0165e+06, 1.47366e-10, -8.47873
9.017e+06, 1.47358e-10, -8.47824
9.0175e+06, 1.4735e-10, -8.47773
9.018e+06, 1.47341e-10, -8.47724
9.0185e+06, 1.47333e-10, -8.47673
9.019e+06, 1.47325e-10, -8.47625
9.0195e+06, 1.47317e-10, -8.47573
9.02e+06, 1.47309e-10, -8.47523
9.0205e+06, 1.47301e-10, -8.47474
9.021e+06, 1.47292e-10, -8.47423
9.0215e+06, 1.47284e-10, -8.47374
9.022e+06, 1.47276e-10, -8.47323
9.0225e+06, 1.47268e-10, -8.47274
9.023e+06, 1.4726e-10, -8.47224
9.0235e+06, 1.47252e-10, -8.47174
9.024e+06, 1.47243e-10, -8.47124
9.0245e+06, 1.47235e-10, -8.47075
9.025e+06, 1.47227e-10, -8.47025
9.0255e+06, 1.47219e-10, -8.46975
9.026e+06, 1.47211e-10, -8.46926
9.0265e+06, 1.47203e-10, -8.46876
9.027e+06, 1.47195e-10, -8.46826
9.0275e+06, 1.47186e-10, -8.46776
9.028e+06, 1.47178e-10, -8.46726
9.0285e+06, 1.4717e-10, -8.46675
9.029e+06, 1.47162e-10, -8.46626
9.0295e+06, 1.47154e-10, -8.46576
9.03e+06, 1.47146e-10, -8.46525
9.0305e+06, 1.47137e-10, -8.46475
9.031e+06, 1.47129e-10, -8.46425
9.0315e+06, 1.47121e-10, -8.46375
9.032e+06, 1.47113e-10, -8.46326
9.0325e+06, 1.47105e-10, -8.46275
9.033e+06, 1.47097e-10, -8.46226
9.0335e+06, 1.47089e-10, -8.46176
9.034e+06, 1.4708e-10, -8.46126
9.0345e+06, 1.47072e-10, -8.46076
9.035e+06, 1.47064e-10, -8.46026
9.0355e+06, 1.47056e-10, -8.45976
9.036e+06, 1.47048e-10, -8.45927
9.0365e+06, 1.4704e-10, -8.45876
9.037e+06, 1.47032e-10, -8.45827
9.0375e+06, 1.47024e-10, -8.45776
9.038e+06, 1.47015e-10, -8.45725
9.0385e+06, 1.47007e-10, -8.45675
9.039e+06, 1.46999e-10, -8.45626
9.0395e+06, 1.46991e-10, -8.45576
9.04e+06, 1.46983e-10, -8.45525
9.0405e+06, 1.46975e-10, -8.45475
9.041e+06, 1.46967e-10, -8.45426
9.0415e+06, 1.46958e-10, -8.45376
9.042e+06, 1.4695e-10, -8.45325
9.0425e+06, 1.46942e-10, -8.45276
9.043e+06, 1.46934e-10, -8.45226
9.0435e+06, 1.46926e-10, -8.45175
9.044e+06, 1.46918e-10, -8.45127
9.0445e+06, 1.4691e-10, -8.45077
9.045e+06, 1.46902e-10, -8.45026
9.0455e+06, 1.46893e-10, -8.44976
9.046e+06, 1.46885e-10, -8.44926
9.0465e+06, 1.46877e-10, -8.44876
9.047e+06, 1.46869e-10, -8.44824
9.0475e+06, 1.46861e-10, -8.44775
9.048e+06, 1.46853e-10, -8.44725
9.0485e+06, 1.46845e-10, -8.44676
9.049e+06, 1.46837e-10, -8.44625
9.0495e+06, 1.46829e-10, -8.44576
9.05e+06, 1.4682e-10, -8.44524
9.0505e+06, 1.46812e-10, -8.44475
9.051e+06, 1.46804e-10, -8.44425
9.0515e+06, 1.46796e-10, -8.44376
9.052e+06, 1.46788e-10, -8.44325
9.0525e+06, 1.4678e-10, -8.44275
9.053e+06, 1.46772e-10, -8.44225
9.0535e+06, 1.46764e-10, -8.44176
9.054e+06, 1.46756e-10, -8.44125
9.0545e+06, 1.46747e-10, -8.44075
9.055e+06, 1.46739e-10, -8.44024
9.0555e+06, 1.46731e-10, -8.43974
9.056e+06, 1.46723e-10, -8.43924
9.0565e+06, 1.46715e-10, -8.43875
9.057e+06, 1.46707e-10, -8.43824
9.0575e+06, 1.46699e-10, -8.43774
9.058e+06, 1.46691e-10, -8.43724
9.0585e+06, 1.46683e-10, -8.43674
9.059e+06, 1.46675e-10, -8.43624
9.0595e+06, 1.46666e-10, -8.43573
9.06e+06, 1.46658e-10, -8.43523
9.0605e+06, 1.4665e-10, -8.43475
9.061e+06, 1.46642e-10, -8.43423
9.0615e+06, 1.46634e-10, -8.43373
9.062e+06, 1.46626e-10, -8.43324
9.0625e+06, 1.46618e-10, -8.43272
9.063e+06, 1.4661e-10, -8.43222
9.0635e+06, 1.46602e-10, -8.43172
9.064e+06, 1.46594e-10, -8.43123
9.0645e+06, 1.46586e-10, -8.43072
9.065e+06, 1.46577e-10, -8.43023
9.0655e+06, 1.46569e-10, -8.42971
9.066e+06, 1.46561e-10, -8.42923
9.0665e+06, 1.46553e-10, -8.42872
9.067e+06, 1.46545e-10, -8.42822
9.0675e+06, 1.46537e-10, -8.42772
9.068e+06, 1.46529e-10, -8.42723
9.0685e+06, 1.46521e-10, -8.42673
9.069e+06, 1.46513e-10, -8.42621
9.0695e+06, 1.46505e-10, -8.42571
9.07e+06, 1.46497e-10, -8.42521
9.0705e+06, 1.46489e-10, -8.42472
9.071e+06, 1.46481e-10, -8.42421
9.0715e+06, 1.46472e-10, -8.4237
9.072e+06, 1.46464e-10, -8.4232
9.0725e+06, 1.46456e-10, -8.4227
9.073e+06, 1.46448e-10, -8.4222
9.0735e+06, 1.4644e-10, -8.42169
9.074e+06, 1.46432e-10, -8.42119
9.0745e+06, 1.46424e-10, -8.42069
9.075e+06, 1.46416e-10, -8.4202
9.0755e+06, 1.46408e-10, -8.41969
9.076e+06, 1.464e-10, -8.41919
9.0765e+06, 1.46392e-10, -8.41868
9.077e+06, 1.46384e-10, -8.41819
9.0775e+06, 1.46376e-10, -8.41769
9.078e+06, 1.46368e-10, -8.41719
9.0785e+06, 1.4636e-10, -8.41669
9.079e+06, 1.46351e-10, -8.41617
9.0795e+06, 1.46343e-10, -8.41568
9.08e+06, 1.46335e-10, -8.41517
9.0805e+06, 1.46327e-10, -8.41467
9.081e+06, 1.46319e-10, -8.41416
9.0815e+06, 1.46311e-10, -8.41366
9.082e+06, 1.46303e-10, -8.41317
9.0825e+06, 1.46295e-10, -8.41265
9.083e+06, 1.46287e-10, -8.41216
9.0835e+06, 1.46279e-10, -8.41165
9.084e+06, 1.46271e-10, -8.41115
9.0845e+06, 1.46263e-10, -8.41066
9.085e+06, 1.46255e-10, -8.41014
9.0855e+06, 1.46247e-10, -8.40965
9.086e+06, 1.46239e-10, -8.40914
9.0865e+06, 1.46231e-10, -8.40865
9.087e+06, 1.46223e-10, -8.40813
9.0875e+06, 1.46215e-10, -8.40763
9.088e+06, 1.46207e-10, -8.40714
9.0885e+06, 1.46198e-10, -8.40663
9.089e+06, 1.4619e-10, -8.40611
9.0895e+06, 1.46182e-10, -8.40562
9.09e+06, 1.46174e-10, -8.40512
9.0905e+06, 1.46166e-10, -8.40462
9.091e+06, 1.46158e-10, -8.40412
9.0915e+06, 1.4615e-10, -8.40362
9.092e+06, 1.46142e-10, -8.40311
9.0925e+06, 1.46134e-10, -8.40261
9.093e+06, 1.46126e-10, -8.40211
9.0935e+06, 1.46118e-10, -8.40161
9.094e+06, 1.4611e-10, -8.40111
9.0945e+06, 1.46102e-10, -8.4006
9.095e+06, 1.46094e-10, -8.4001
9.0955e+06, 1.46086e-10, -8.39959
9.096e+06, 1.46078e-10, -8.39909
9.0965e+06, 1.4607e-10, -8.39858
9.097e+06, 1.46062e-10, -8.39808
9.0975e+06, 1.46054e-10, -8.39759
9.098e+06, 1.46046e-10, -8.39708
9.0985e+06, 1.46038e-10, -8.39658
9.099e+06, 1.4603e-10, -8.39607
9.0995e+06, 1.46022e-10, -8.39556
9.1e+06, 1.46014e-10, -8.39506
9.1005e+06, 1.46006e-10, -8.39456
9.101e+06, 1.45998e-10, -8.39405
9.1015e+06, 1.4599e-10, -8.39356
9.102e+06, 1.45982e-10, -8.39305
9.1025e+06, 1.45974e-10, -8.39255
9.103e+06, 1.45966e-10, -8.39203
9.1035e+06, 1.45958e-10, -8.39155
9.104e+06, 1.4595e-10, -8.39103
9.1045e+06, 1.45942e-10, -8.39054
9.105e+06, 1.45934e-10, -8.39003
9.1055e+06, 1.45926e-10, -8.38952
9.106e+06, 1.45918e-10, -8.38902
9.1065e+06, 1.4591e-10, -8.38852
9.107e+06, 1.45901e-10, -8.38801
9.1075e+06, 1.45893e-10, -8.38751
9.108e+06, 1.45885e-10, -8.387
9.1085e+06, 1.45877e-10, -8.38651
9.109e+06, 1.45869e-10, -8.38599
9.1095e+06, 1.45861e-10, -8.3855
9.11e+06, 1.45853e-10, -8.38499
9.1105e+06, 1.45845e-10, -8.3845
9.111e+06, 1.45837e-10, -8.38398
9.1115e+06, 1.45829e-10, -8.38348
9.112e+06, 1.45821e-10, -8.38298
9.1125e+06, 1.45813e-10, -8.38248
9.113e+06, 1.45805e-10, -8.38197
9.1135e+06, 1.45797e-10, -8.38147
9.114e+06, 1.45789e-10, -8.38096
9.1145e+06, 1.45781e-10, -8.38046
9.115e+06, 1.45773e-10, -8.37996
9.1155e+06, 1.45765e-10, -8.37944
9.116e+06, 1.45757e-10, -8.37895
9.1165e+06, 1.45749e-10, -8.37844
9.117e+06, 1.45741e-10, -8.37793
9.1175e+06, 1.45733e-10, -8.37744
9.118e+06, 1.45725e-10, -8.37693
9.1185e+06, 1.45717e-10, -8.37643
9.119e+06, 1.45709e-10, -8.37593
9.1195e+06, 1.45702e-10, -8.37542
9.12e+06, 1.45694e-10, -8.37491
9.1205e+06, 1.45686e-10, -8.3744
9.121e+06, 1.45678e-10, -8.37389
9.1215e+06, 1.4567e-10, -8.37339
9.122e+06, 1.45662e-10, -8.37289
9.1225e+06, 1.45654e-10, -8.37239
9.123e+06, 1.45646e-10, -8.37188
9.1235e+06, 1.45638e-10, -8.37138
9.124e+06, 1.4563e-10, -8.37088
9.1245e+06, 1.45622e-10, -8.37037
9.125e+06, 1.45614e-10, -8.36986
9.1255e+06, 1.45606e-10, -8.36938
9.126e+06, 1.45598e-10, -8.36886
9.1265e+06, 1.4559e-10, -8.36836
9.127e+06, 1.45582e-10, -8.36786
9.1275e+06, 1.45574e-10, -8.36734
9.128e+06, 1.45566e-10, -8.36684
9.1285e+06, 1.45558e-10, -8.36634
9.129e+06, 1.4555e-10, -8.36583
9.1295e+06, 1.45542e-10, -8.36533
9.13e+06, 1.45534e-10, -8.36482
9.1305e+06, 1.45526e-10, -8.36432
9.131e+06, 1.45518e-10, -8.36381
9.1315e+06, 1.4551e-10, -8.36331
9.132e+06, 1.45502e-10, -8.3628
9.1325e+06, 1.45494e-10, -8.3623
9.133e+06, 1.45486e-10, -8.36179
9.1335e+06, 1.45478e-10, -8.36129
9.134e+06, 1.4547e-10, -8.36079
9.1345e+06, 1.45462e-10, -8.36028
9.135e+06, 1.45454e-10, -8.35978
9.1355e+06, 1.45446e-10, -8.35928
9.136e+06, 1.45438e-10, -8.35876
9.1365e+06, 1.4543e-10, -8.35826
9.137e+06, 1.45422e-10, -8.35775
9.1375e+06, 1.45414e-10, -8.35725
9.138e+06, 1.45407e-10, -8.35674
9.1385e+06, 1.45399e-10, -8.35624
9.139e+06, 1.45391e-10, -8.35573
9.1395e+06, 1.45383e-10, -8.35522
9.14e+06, 1.45375e-10, -8.35472
9.1405e+06, 1.45367e-10, -8.35421
9.141e+06, 1.45359e-10, -8.35371
9.1415e+06, 1.45351e-10, -8.35321
9.142e+06, 1.45343e-10, -8.3527
9.1425e+06, 1.45335e-10, -8.3522
9.143e+06, 1.45327e-10, -8.3517
9.1435e+06, 1.45319e-10, -8.35119
9.144e+06, 1.45311e-10, -8.35068
9.1445e+06, 1.45303e-10, -8.35018
9.145e+06, 1.45295e-10, -8.34966
9.1455e+06, 1.45287e-10, -8.34916
9.146e+06, 1.45279e-10, -8.34865
9.1465e+06, 1.45271e-10, -8.34815
9.147e+06, 1.45263e-10, -8.34765
9.1475e+06, 1.45256e-10, -8.34713
9.148e+06, 1.45248e-10, -8.34663
9.1485e+06, 1.4524e-10, -8.34613
9.149e+06, 1.45232e-10, -8.34562
9.1495e+06, 1.45224e-10, -8.34511
9.15e+06, 1.45216e-10, -8.34461
9.1505e+06, 1.45208e-10, -8.3441
9.151e+06, 1.452e-10, -8.3436
9.1515e+06, 1.45192e-10, -8.34308
9.152e+06, 1.45184e-10, -8.34258
9.1525e+06, 1.45176e-10, -8.34207
9.153e+06, 1.45168e-10, -8.34158
9.1535e+06, 1.4516e-10, -8.34106
9.154e+06, 1.45152e-10, -8.34056
9.1545e+06, 1.45144e-10, -8.34006
9.155e+06, 1.45137e-10, -8.33954
9.1555e+06, 1.45129e-10, -8.33904
9.156e+06, 1.45121e-10, -8.33853
9.1565e+06, 1.45113e-10, -8.33803
9.157e+06, 1.45105e-10, -8.33753
9.1575e+06, 1.45097e-10, -8.33701
9.158e+06, 1.45089e-10, -8.33652
9.1585e+06, 1.45081e-10, -8.33601
9.159e+06, 1.45073e-10, -8.33549
9.1595e+06, 1.45065e-10, -8.335
9.16e+06, 1.45057e-10, -8.33448
9.1605e+06, 1.45049e-10, -8.33397
9.161e+06, 1.45041e-10, -8.33347
